iter,current_best,gbest_value
5301,0.0997623048,0.0997425261
5302,0.0997792208,0.0997425261
5303,0.0995567631,0.0995567631
5304,0.0995853135,0.0995567631
5305,0.0994809794,0.0994809794
5306,0.0995199067,0.0994809794
5307,0.0995053960,0.0994809794
5308,0.0995648640,0.0994809794
5309,0.0994548398,0.0994548398
5310,0.0994511761,0.0994511761
5311,0.0995334982,0.0994511761
5312,0.0994805067,0.0994511761
5313,0.0994459348,0.0994459348
5314,0.0994572840,0.0994459348
5315,0.0994281734,0.0994281734
5316,0.0994441640,0.0994281734
5317,0.0994373040,0.0994281734
5318,0.0994510219,0.0994281734
5319,0.0994231715,0.0994231715
5320,0.0994232862,0.0994231715
5321,0.0994157190,0.0994157190
5322,0.0994152125,0.0994152125
5323,0.0994183574,0.0994152125
5324,0.0994164224,0.0994152125
5325,0.0994146664,0.0994146664
5326,0.0994140947,0.0994140947
5327,0.0994141706,0.0994140947
5328,0.0994165790,0.0994140947
5329,0.0994146805,0.0994140947
5330,0.0994122648,0.0994122648
5331,0.0994105949,0.0994105949
5332,0.0994094269,0.0994094269
5333,0.0994086002,0.0994086002
5334,0.0994080076,0.0994080076
5335,0.0994075776,0.0994075776
5336,0.0994072617,0.0994072617
5337,0.0994070271,0.0994070271
5338,0.0994068510,0.0994068510
5339,0.0994067175,0.0994067175
5340,0.0994066154,0.0994066154
5341,0.0994065368,0.0994065368
5342,0.0994064758,0.0994064758
5343,0.0994064282,0.0994064282
5344,0.0994063910,0.0994063910
5345,0.0993903964,0.0993903964
5346,0.0993950681,0.0993903964
5347,0.0994299403,0.0993903964
5348,0.0994060965,0.0993903964
5349,0.0993836657,0.0993836657
5350,0.0977568106,0.0977568106
5351,0.0982072361,0.0977568106
5352,0.0972948792,0.0972948792
5353,0.0997815166,0.0972948792
5354,0.0974906027,0.0972948792
5355,0.0994127908,0.0972948792
5356,0.0991044018,0.0972948792
5357,0.0979230723,0.0972948792
5358,0.0981209742,0.0972948792
5359,0.0972801705,0.0972801705
5360,0.0975656365,0.0972801705
5361,0.0976496139,0.0972801705
5362,0.0967686019,0.0967686019
5363,0.0971755738,0.0967686019
5364,0.0967285355,0.0967285355
5365,0.0955502202,0.0955502202
5366,0.0960991364,0.0955502202
5367,0.0958341599,0.0955502202
5368,0.0953717978,0.0953717978
5369,0.0974056052,0.0953717978
5370,0.0954784216,0.0953717978
5371,0.0956492058,0.0953717978
5372,0.0958628215,0.0953717978
5373,0.0971205075,0.0953717978
5374,0.0955946056,0.0953717978
5375,0.0953496049,0.0953496049
5376,0.0959145712,0.0953496049
5377,0.0959170846,0.0953496049
5378,0.0954958734,0.0953496049
5379,0.0953988739,0.0953496049
5380,0.0961203591,0.0953496049
5381,0.0955121157,0.0953496049
5382,0.0956058562,0.0953496049
5383,0.0954397051,0.0953496049
5384,0.0951125033,0.0951125033
5385,0.0950849189,0.0950849189
5386,0.0952107612,0.0950849189
5387,0.0950188764,0.0950188764
5388,0.0950486433,0.0950188764
5389,0.0951096468,0.0950188764
5390,0.0951120539,0.0950188764
5391,0.0952524342,0.0950188764
5392,0.0951819006,0.0950188764
5393,0.0951582105,0.0950188764
5394,0.0950624111,0.0950188764
5395,0.0948461978,0.0948461978
5396,0.0948885196,0.0948461978
5397,0.0948179622,0.0948179622
5398,0.0949863001,0.0948179622
5399,0.0949178074,0.0948179622
5400,0.0948238817,0.0948179622
5401,0.0945887339,0.0945887339
5402,0.0947879223,0.0945887339
5403,0.0946638399,0.0945887339
5404,0.0945591139,0.0945591139
5405,0.0946482373,0.0945591139
5406,0.0944237209,0.0944237209
5407,0.0951608788,0.0944237209
5408,0.0949157849,0.0944237209
5409,0.0941747766,0.0941747766
5410,0.0938181741,0.0938181741
5411,0.0937088598,0.0937088598
5412,0.0937340843,0.0937088598
5413,0.0938944945,0.0937088598
5414,0.0939041430,0.0937088598
5415,0.0936137964,0.0936137964
5416,0.0934138526,0.0934138526
5417,0.0932390493,0.0932390493
5418,0.0933049110,0.0932390493
5419,0.0935968014,0.0932390493
5420,0.0935844412,0.0932390493
5421,0.0931480308,0.0931480308
5422,0.0935934205,0.0931480308
5423,0.0930677750,0.0930677750
5424,0.0929938043,0.0929938043
5425,0.0930868871,0.0929938043
5426,0.0938363482,0.0929938043
5427,0.0931344000,0.0929938043
5428,0.0945356511,0.0929938043
5429,0.0932021945,0.0929938043
5430,0.0927179961,0.0927179961
5431,0.0930334610,0.0927179961
5432,0.0929726613,0.0927179961
5433,0.0930163561,0.0927179961
5434,0.0926875484,0.0926875484
5435,0.0929430527,0.0926875484
5436,0.0929736827,0.0926875484
5437,0.0929964493,0.0926875484
5438,0.0897553687,0.0897553687
5439,0.0901620020,0.0897553687
5440,0.0860124534,0.0860124534
5441,0.0845109467,0.0845109467
5442,0.0844786266,0.0844786266
5443,0.0852011257,0.0844786266
5444,0.0848557600,0.0844786266
5445,0.0844521190,0.0844521190
5446,0.0840879401,0.0840879401
5447,0.0849960949,0.0840879401
5448,0.0846007592,0.0840879401
5449,0.0847821550,0.0840879401
5450,0.0852066121,0.0840879401
5451,0.0850157833,0.0840879401
5452,0.0839818914,0.0839818914
5453,0.0854400255,0.0839818914
5454,0.0852050450,0.0839818914
5455,0.0843135977,0.0839818914
5456,0.0852042772,0.0839818914
5457,0.0853441254,0.0839818914
5458,0.0809670470,0.0809670470
5459,0.0883823046,0.0809670470
5460,0.0755843553,0.0755843553
5461,0.0849038748,0.0755843553
5462,0.0792875976,0.0755843553
5463,0.0821651520,0.0755843553
5464,0.0807595674,0.0755843553
5465,0.0775111658,0.0755843553
5466,0.0876282237,0.0755843553
5467,0.0818584190,0.0755843553
5468,0.0827866345,0.0755843553
5469,0.0786807409,0.0755843553
5470,0.0829390004,0.0755843553
5471,0.0796124606,0.0755843553
5472,0.0824810376,0.0755843553
5473,0.0866800459,0.0755843553
5474,0.0832508343,0.0755843553
5475,0.0792980171,0.0755843553
5476,0.0843389379,0.0755843553
5477,0.0876067633,0.0755843553
5478,0.0763673850,0.0755843553
5479,0.0889724045,0.0755843553
5480,0.0847543456,0.0755843553
5481,0.0785658506,0.0755843553
5482,0.0765128855,0.0755843553
5483,0.0826709573,0.0755843553
5484,0.0831516239,0.0755843553
5485,0.0761168071,0.0755843553
5486,0.0756732333,0.0755843553
5487,0.0781776696,0.0755843553
5488,0.0784679622,0.0755843553
5489,0.0771834342,0.0755843553
5490,0.0758848938,0.0755843553
5491,0.0782597515,0.0755843553
5492,0.0759556807,0.0755843553
5493,0.0777150653,0.0755843553
5494,0.0760287900,0.0755843553
5495,0.0760219813,0.0755843553
5496,0.0762263029,0.0755843553
5497,0.0761440084,0.0755843553
5498,0.0757522816,0.0755843553
5499,0.0756282600,0.0755843553
5500,0.0759131652,0.0755843553
5501,0.0755838893,0.0755838893
5502,0.0757715807,0.0755838893
5503,0.0759368856,0.0755838893
5504,0.0757575721,0.0755838893
5505,0.0756099469,0.0755838893
5506,0.0756755481,0.0755838893
5507,0.0758022007,0.0755838893
5508,0.0757137529,0.0755838893
5509,0.0756549571,0.0755838893
5510,0.0755015632,0.0755015632
5511,0.0755206677,0.0755015632
5512,0.0755640399,0.0755015632
5513,0.0709186924,0.0709186924
5514,0.0740052365,0.0709186924
5515,0.0724750010,0.0709186924
5516,0.0729938746,0.0709186924
5517,0.0665931940,0.0665931940
5518,0.0692365728,0.0665931940
5519,0.0658823306,0.0658823306
5520,0.0664033029,0.0658823306
5521,0.0661397087,0.0658823306
5522,0.0652169933,0.0652169933
5523,0.0653558003,0.0652169933
5524,0.0664406891,0.0652169933
5525,0.0661447133,0.0652169933
5526,0.0651224686,0.0651224686
5527,0.0639087021,0.0639087021
5528,0.0640749528,0.0639087021
5529,0.0636178014,0.0636178014
5530,0.0640041964,0.0636178014
5531,0.0640210030,0.0636178014
5532,0.0640981571,0.0636178014
5533,0.0635398231,0.0635398231
5534,0.0633769923,0.0633769923
5535,0.0634284838,0.0633769923
5536,0.0634569474,0.0633769923
5537,0.0634411108,0.0633769923
5538,0.0634473274,0.0633769923
5539,0.0634348801,0.0633769923
5540,0.0634132571,0.0633769923
5541,0.0634071721,0.0633769923
5542,0.0633869879,0.0633769923
5543,0.0633807466,0.0633769923
5544,0.0633917690,0.0633769923
5545,0.0634605239,0.0633769923
5546,0.0634137602,0.0633769923
5547,0.0633641586,0.0633641586
5548,0.0634280333,0.0633641586
5549,0.0633522442,0.0633522442
5550,0.0633852372,0.0633522442
5551,0.0633439636,0.0633439636
5552,0.0634111365,0.0633439636
5553,0.0633338997,0.0633338997
5554,0.0633177173,0.0633177173
5555,0.0633339607,0.0633177173
5556,0.0633019939,0.0633019939
5557,0.0632775136,0.0632775136
5558,0.0632586289,0.0632586289
5559,0.0632439690,0.0632439690
5560,0.0632325276,0.0632325276
5561,0.0632235580,0.0632235580
5562,0.0632164996,0.0632164996
5563,0.0632109281,0.0632109281
5564,0.0632065190,0.0632065190
5565,0.0632030225,0.0632030225
5566,0.0629277775,0.0629277775
5567,0.0634315573,0.0629277775
5568,0.0632904119,0.0629277775
5569,0.0627274221,0.0627274221
5570,0.0629603336,0.0627274221
5571,0.0629479961,0.0627274221
5572,0.0627581883,0.0627274221
5573,0.0631936659,0.0627274221
5574,0.0642231418,0.0627274221
5575,0.0636254011,0.0627274221
5576,0.0639475876,0.0627274221
5577,0.0632057091,0.0627274221
5578,0.0627287049,0.0627274221
5579,0.0632283253,0.0627274221
5580,0.0627175968,0.0627175968
5581,0.0633033514,0.0627175968
5582,0.0627092290,0.0627092290
5583,0.0632923601,0.0627092290
5584,0.0630278970,0.0627092290
5585,0.0631902846,0.0627092290
5586,0.0625958981,0.0625958981
5587,0.0625214823,0.0625214823
5588,0.0628526306,0.0625214823
5589,0.0622127189,0.0622127189
5590,0.0626693559,0.0622127189
5591,0.0621339105,0.0621339105
5592,0.0623318002,0.0621339105
5593,0.0619228463,0.0619228463
5594,0.0620708099,0.0619228463
5595,0.0620341913,0.0619228463
5596,0.0622917605,0.0619228463
5597,0.0608515875,0.0608515875
5598,0.0616692884,0.0608515875
5599,0.0608364130,0.0608364130
5600,0.0616926357,0.0608364130
5601,0.0611405836,0.0608364130
5602,0.0593699559,0.0593699559
5603,0.0571764815,0.0571764815
5604,0.0572644194,0.0571764815
5605,0.0539914763,0.0539914763
5606,0.0539639988,0.0539639988
5607,0.0567766775,0.0539639988
5608,0.0555316096,0.0539639988
5609,0.0528518065,0.0528518065
5610,0.0527121018,0.0527121018
5611,0.0538847417,0.0527121018
5612,0.0522360991,0.0522360991
5613,0.0530964705,0.0522360991
5614,0.0532544636,0.0522360991
5615,0.0523955928,0.0522360991
5616,0.0542168756,0.0522360991
5617,0.0524524339,0.0522360991
5618,0.0532690357,0.0522360991
5619,0.0527092380,0.0522360991
5620,0.0539873595,0.0522360991
5621,0.0523014368,0.0522360991
5622,0.0511149660,0.0511149660
5623,0.0501512024,0.0501512024
5624,0.0496774363,0.0496774363
5625,0.0499738570,0.0496774363
5626,0.0479684845,0.0479684845
5627,0.0521238424,0.0479684845
5628,0.0495538304,0.0479684845
5629,0.0479320189,0.0479320189
5630,0.0510431929,0.0479320189
5631,0.0498914731,0.0479320189
5632,0.0483026852,0.0479320189
5633,0.0493033271,0.0479320189
5634,0.0542572635,0.0479320189
5635,0.0561680622,0.0479320189
5636,0.0438031125,0.0438031125
5637,0.0454257017,0.0438031125
5638,0.0446090777,0.0438031125
5639,0.0465015228,0.0438031125
5640,0.0450813646,0.0438031125
5641,0.0482823936,0.0438031125
5642,0.0439914741,0.0438031125
5643,0.0442741139,0.0438031125
5644,0.0466566506,0.0438031125
5645,0.0441055148,0.0438031125
5646,0.0440761604,0.0438031125
5647,0.0445278341,0.0438031125
5648,0.0455395998,0.0438031125
5649,0.0429407176,0.0429407176
5650,0.0439138639,0.0429407176
5651,0.0434681249,0.0429407176
5652,0.0433670703,0.0429407176
5653,0.0409108265,0.0409108265
5654,0.0400171311,0.0400171311
5655,0.0427112440,0.0400171311
5656,0.0439892592,0.0400171311
5657,0.0396643971,0.0396643971
5658,0.0420707595,0.0396643971
5659,0.0404839029,0.0396643971
5660,0.0421604255,0.0396643971
5661,0.0411100016,0.0396643971
5662,0.0419384068,0.0396643971
5663,0.0417068715,0.0396643971
5664,0.0402804152,0.0396643971
5665,0.0440155221,0.0396643971
5666,0.0403667706,0.0396643971
5667,0.0416097781,0.0396643971
5668,0.0417086271,0.0396643971
5669,0.0412054703,0.0396643971
5670,0.0403386124,0.0396643971
5671,0.0391186286,0.0391186286
5672,0.0393710316,0.0391186286
5673,0.0399564946,0.0391186286
5674,0.0391834477,0.0391186286
5675,0.0390371839,0.0390371839
5676,0.0385845029,0.0385845029
5677,0.0389488343,0.0385845029
5678,0.0390337628,0.0385845029
5679,0.0400787569,0.0385845029
5680,0.0399625696,0.0385845029
5681,0.0409100834,0.0385845029
5682,0.0384336304,0.0384336304
5683,0.0398270057,0.0384336304
5684,0.0378647497,0.0378647497
5685,0.0380958021,0.0378647497
5686,0.0373700099,0.0373700099
5687,0.0374390392,0.0373700099
5688,0.0375255037,0.0373700099
5689,0.0373303152,0.0373303152
5690,0.0382930034,0.0373303152
5691,0.0374897571,0.0373303152
5692,0.0371836042,0.0371836042
5693,0.0378047599,0.0371836042
5694,0.0371103981,0.0371103981
5695,0.0370694330,0.0370694330
5696,0.0372431642,0.0370694330
5697,0.0373813817,0.0370694330
5698,0.0369067943,0.0369067943
5699,0.0375107510,0.0369067943
5700,0.0370554014,0.0369067943
5701,0.0372172861,0.0369067943
5702,0.0370653829,0.0369067943
5703,0.0373539162,0.0369067943
5704,0.0366725069,0.0366725069
5705,0.0365546196,0.0365546196
5706,0.0367126440,0.0365546196
5707,0.0368535303,0.0365546196
5708,0.0365422275,0.0365422275
5709,0.0368735389,0.0365422275
5710,0.0370085871,0.0365422275
5711,0.0364213088,0.0364213088
5712,0.0363770152,0.0363770152
5713,0.0366139954,0.0363770152
5714,0.0363706033,0.0363706033
5715,0.0362881730,0.0362881730
5716,0.0362941025,0.0362881730
5717,0.0363571479,0.0362881730
5718,0.0358623895,0.0358623895
5719,0.0362590640,0.0358623895
5720,0.0359600338,0.0358623895
5721,0.0360670646,0.0358623895
5722,0.0360451630,0.0358623895
5723,0.0360440448,0.0358623895
5724,0.0357668878,0.0357668878
5725,0.0363665562,0.0357668878
5726,0.0357340474,0.0357340474
5727,0.0359213593,0.0357340474
5728,0.0360797204,0.0357340474
5729,0.0357237151,0.0357237151
5730,0.0361803872,0.0357237151
5731,0.0359489640,0.0357237151
5732,0.0365055484,0.0357237151
5733,0.0358824006,0.0357237151
5734,0.0360019895,0.0357237151
5735,0.0359563755,0.0357237151
5736,0.0362099702,0.0357237151
5737,0.0361042546,0.0357237151
5738,0.0361759294,0.0357237151
5739,0.0358156104,0.0357237151
5740,0.0359026943,0.0357237151
5741,0.0361344597,0.0357237151
5742,0.0366282150,0.0357237151
5743,0.0352827999,0.0352827999
5744,0.0356744521,0.0352827999
5745,0.0352155723,0.0352155723
5746,0.0361448594,0.0352155723
5747,0.0354014998,0.0352155723
5748,0.0353174034,0.0352155723
5749,0.0351720710,0.0351720710
5750,0.0355668464,0.0351720710
5751,0.0348099397,0.0348099397
5752,0.0353997249,0.0348099397
5753,0.0350065722,0.0348099397
5754,0.0352478417,0.0348099397
5755,0.0346738550,0.0346738550
5756,0.0348949696,0.0346738550
5757,0.0347718392,0.0346738550
5758,0.0350010720,0.0346738550
5759,0.0347522102,0.0346738550
5760,0.0348527038,0.0346738550
5761,0.0347959179,0.0346738550
5762,0.0349392100,0.0346738550
5763,0.0353356006,0.0346738550
5764,0.0348173835,0.0346738550
5765,0.0347686093,0.0346738550
5766,0.0347688964,0.0346738550
5767,0.0348296315,0.0346738550
5768,0.0347225513,0.0346738550
5769,0.0346766965,0.0346738550
5770,0.0346530919,0.0346530919
5771,0.0346778605,0.0346530919
5772,0.0346606788,0.0346530919
5773,0.0346515514,0.0346515514
5774,0.0346520659,0.0346515514
5775,0.0346330706,0.0346330706
5776,0.0346356159,0.0346330706
5777,0.0346244104,0.0346244104
5778,0.0346195590,0.0346195590
5779,0.0346183103,0.0346183103
5780,0.0346189960,0.0346183103
5781,0.0346202951,0.0346183103
5782,0.0346201033,0.0346183103
5783,0.0346088494,0.0346088494
5784,0.0345815749,0.0345815749
5785,0.0345690424,0.0345690424
5786,0.0345506886,0.0345506886
5787,0.0345291571,0.0345291571
5788,0.0345229726,0.0345229726
5789,0.0344821321,0.0344821321
5790,0.0344642424,0.0344642424
5791,0.0344749348,0.0344642424
5792,0.0344939683,0.0344642424
5793,0.0344298714,0.0344298714
5794,0.0343884578,0.0343884578
5795,0.0343097691,0.0343097691
5796,0.0342256874,0.0342256874
5797,0.0341165134,0.0341165134
5798,0.0340543395,0.0340543395
5799,0.0340228176,0.0340228176
5800,0.0341125496,0.0340228176
5801,0.0339278452,0.0339278452
5802,0.0340532982,0.0339278452
5803,0.0340355942,0.0339278452
5804,0.0339346380,0.0339278452
5805,0.0338372777,0.0338372777
5806,0.0337270964,0.0337270964
5807,0.0337840994,0.0337270964
5808,0.0336995036,0.0336995036
5809,0.0336973030,0.0336973030
5810,0.0336817376,0.0336817376
5811,0.0336734809,0.0336734809
5812,0.0336619076,0.0336619076
5813,0.0336732108,0.0336619076
5814,0.0336641062,0.0336619076
5815,0.0336597389,0.0336597389
5816,0.0336605383,0.0336597389
5817,0.0336567622,0.0336567622
5818,0.0336595413,0.0336567622
5819,0.0336448185,0.0336448185
5820,0.0336359727,0.0336359727
5821,0.0336250961,0.0336250961
5822,0.0336420629,0.0336250961
5823,0.0336218300,0.0336218300
5824,0.0336188987,0.0336188987
5825,0.0336223710,0.0336188987
5826,0.0336194195,0.0336188987
5827,0.0336275410,0.0336188987
5828,0.0336344473,0.0336188987
5829,0.0336270710,0.0336188987
5830,0.0336396440,0.0336188987
5831,0.0335977639,0.0335977639
5832,0.0335834041,0.0335834041
5833,0.0335772292,0.0335772292
5834,0.0335617916,0.0335617916
5835,0.0335484955,0.0335484955
5836,0.0335456780,0.0335456780
5837,0.0335394382,0.0335394382
5838,0.0335221791,0.0335221791
5839,0.0335104431,0.0335104431
5840,0.0335023799,0.0335023799
5841,0.0334967777,0.0334967777
5842,0.0334928390,0.0334928390
5843,0.0334900356,0.0334900356
5844,0.0334880152,0.0334880152
5845,0.0334829830,0.0334829830
5846,0.0334795458,0.0334795458
5847,0.0334753132,0.0334753132
5848,0.0334764301,0.0334753132
5849,0.0334740623,0.0334740623
5850,0.0334808840,0.0334740623
5851,0.0332412098,0.0332412098
5852,0.0333894144,0.0332412098
5853,0.0323756290,0.0323756290
5854,0.0330633486,0.0323756290
5855,0.0329046101,0.0323756290
5856,0.0331139760,0.0323756290
5857,0.0325503443,0.0323756290
5858,0.0328361827,0.0323756290
5859,0.0331649388,0.0323756290
5860,0.0329116735,0.0323756290
5861,0.0332938274,0.0323756290
5862,0.0325902108,0.0323756290
5863,0.0330048902,0.0323756290
5864,0.0338678786,0.0323756290
5865,0.0328021137,0.0323756290
5866,0.0333428784,0.0323756290
5867,0.0340525482,0.0323756290
5868,0.0342904062,0.0323756290
5869,0.0326848260,0.0323756290
5870,0.0332865965,0.0323756290
5871,0.0334370909,0.0323756290
5872,0.0357873062,0.0323756290
5873,0.0326166865,0.0323756290
5874,0.0330143556,0.0323756290
5875,0.0329203502,0.0323756290
5876,0.0344131650,0.0323756290
5877,0.0316560576,0.0316560576
5878,0.0346619977,0.0316560576
5879,0.0333029446,0.0316560576
5880,0.0316415820,0.0316415820
5881,0.0361199881,0.0316415820
5882,0.0323846182,0.0316415820
5883,0.0319881728,0.0316415820
5884,0.0337130499,0.0316415820
5885,0.0341560468,0.0316415820
5886,0.0320756108,0.0316415820
5887,0.0312686706,0.0312686706
5888,0.0315781364,0.0312686706
5889,0.0317277825,0.0312686706
5890,0.0316642122,0.0312686706
5891,0.0312884571,0.0312686706
5892,0.0313796267,0.0312686706
5893,0.0314391856,0.0312686706
5894,0.0317597384,0.0312686706
5895,0.0319013287,0.0312686706
5896,0.0318322474,0.0312686706
5897,0.0316967374,0.0312686706
5898,0.0315001875,0.0312686706
5899,0.0314589800,0.0312686706
5900,0.0317575619,0.0312686706
5901,0.0313432339,0.0312686706
5902,0.0314080280,0.0312686706
5903,0.0312808822,0.0312686706
5904,0.0313686394,0.0312686706
5905,0.0314799915,0.0312686706
5906,0.0314374085,0.0312686706
5907,0.0313599153,0.0312686706
5908,0.0312801321,0.0312686706
5909,0.0318396336,0.0312686706
5910,0.0321162306,0.0312686706
5911,0.0312644236,0.0312644236
5912,0.0316622910,0.0312644236
5913,0.0320656432,0.0312644236
5914,0.0315355635,0.0312644236
5915,0.0316893484,0.0312644236
5916,0.0312466708,0.0312466708
5917,0.0312954868,0.0312466708
5918,0.0313831668,0.0312466708
5919,0.0317014289,0.0312466708
5920,0.0315068858,0.0312466708
5921,0.0312542498,0.0312466708
5922,0.0315097868,0.0312466708
5923,0.0313488867,0.0312466708
5924,0.0315280180,0.0312466708
5925,0.0312408036,0.0312408036
5926,0.0311870965,0.0311870965
5927,0.0312568259,0.0311870965
5928,0.0311924005,0.0311870965
5929,0.0311811385,0.0311811385
5930,0.0312278635,0.0311811385
